"staff_id","staff_name","role","service","week","month","service-2","available_beds","patients_request","patients_admitted","patients_refused","patient_satisfaction","staff_morale","event"
"STF-cacb7290","Matthew Mcmillan","nurse","ICU",5,2,"ICU",22,13,13,0,73,88,"none"
"STF-cacb7290","Matthew Mcmillan","nurse","ICU",4,1,"ICU",20,21,20,1,64,85,"flu"
"STF-cacb7290","Matthew Mcmillan","nurse","ICU",3,1,"ICU",20,21,20,1,82,89,"none"
"STF-cacb7290","Matthew Mcmillan","nurse","ICU",2,1,"ICU",16,7,7,0,79,85,"donation"
"STF-cacb7290","Matthew Mcmillan","nurse","ICU",1,1,"ICU",22,31,22,9,84,91,"flu"
"STF-446cb017","Brian Rodriguez","nurse","ICU",52,12,"ICU",22,24,22,2,80,96,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",51,12,"ICU",18,15,15,0,87,80,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",50,12,"ICU",22,13,13,0,65,57,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",49,12,"ICU",16,22,16,6,83,64,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",48,12,"ICU",16,23,16,7,98,76,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",47,12,"ICU",13,16,13,3,76,82,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",46,12,"ICU",23,28,23,5,89,75,"flu"
"STF-446cb017","Brian Rodriguez","nurse","ICU",45,12,"ICU",18,42,18,24,70,54,"flu"
"STF-446cb017","Brian Rodriguez","nurse","ICU",44,11,"ICU",12,16,12,4,73,87,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",43,11,"ICU",18,12,12,0,89,87,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",42,11,"ICU",16,12,12,0,80,55,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",41,11,"ICU",21,20,20,0,77,96,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",40,10,"ICU",12,15,12,3,97,84,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",39,10,"ICU",11,15,11,4,95,50,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",38,10,"ICU",20,18,18,0,81,70,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",37,10,"ICU",13,20,13,7,82,65,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",36,9,"ICU",15,5,5,0,83,64,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",35,9,"ICU",18,5,5,0,82,64,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",34,9,"ICU",10,7,7,0,72,53,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",33,9,"ICU",11,13,11,2,94,50,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",32,8,"ICU",11,15,11,4,84,51,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",31,8,"ICU",8,12,8,4,87,86,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",30,8,"ICU",8,7,7,0,62,65,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",29,8,"ICU",14,15,14,1,84,82,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",28,7,"ICU",12,8,8,0,86,59,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",27,7,"ICU",15,10,10,0,86,51,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",26,7,"ICU",14,8,8,0,98,63,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",25,7,"ICU",8,6,6,0,71,90,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",24,6,"ICU",9,9,9,0,91,73,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",23,6,"ICU",17,12,12,0,85,83,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",22,6,"ICU",9,6,6,0,92,82,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",21,6,"ICU",12,9,9,0,69,54,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",20,5,"ICU",10,14,10,4,85,65,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",19,5,"ICU",14,17,14,3,68,61,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",18,5,"ICU",12,9,9,0,63,55,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",17,5,"ICU",14,17,14,3,87,83,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",16,4,"ICU",18,15,15,0,98,78,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",15,4,"ICU",14,11,11,0,92,52,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",14,4,"ICU",10,16,10,6,92,54,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",13,4,"ICU",17,12,12,0,66,52,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",12,3,"ICU",16,13,13,0,79,94,"donation"
"STF-446cb017","Brian Rodriguez","nurse","ICU",11,3,"ICU",14,17,14,3,61,50,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",10,3,"ICU",13,8,8,0,91,56,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",9,3,"ICU",11,20,11,9,97,73,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",8,2,"ICU",12,10,10,0,76,98,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",7,2,"ICU",21,47,21,26,72,83,"flu"
"STF-446cb017","Brian Rodriguez","nurse","ICU",6,2,"ICU",14,12,12,0,87,51,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",5,2,"ICU",22,13,13,0,73,88,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",4,1,"ICU",20,21,20,1,64,85,"flu"
"STF-446cb017","Brian Rodriguez","nurse","ICU",3,1,"ICU",20,21,20,1,82,89,"none"
"STF-446cb017","Brian Rodriguez","nurse","ICU",2,1,"ICU",16,7,7,0,79,85,"donation"
"STF-446cb017","Brian Rodriguez","nurse","ICU",1,1,"ICU",22,31,22,9,84,91,"flu"
"STF-0196d344","Denise Jacobs","nurse","ICU",52,12,"ICU",22,24,22,2,80,96,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",51,12,"ICU",18,15,15,0,87,80,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",50,12,"ICU",22,13,13,0,65,57,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",49,12,"ICU",16,22,16,6,83,64,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",48,12,"ICU",16,23,16,7,98,76,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",47,12,"ICU",13,16,13,3,76,82,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",46,12,"ICU",23,28,23,5,89,75,"flu"
"STF-0196d344","Denise Jacobs","nurse","ICU",45,12,"ICU",18,42,18,24,70,54,"flu"
"STF-0196d344","Denise Jacobs","nurse","ICU",44,11,"ICU",12,16,12,4,73,87,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",43,11,"ICU",18,12,12,0,89,87,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",42,11,"ICU",16,12,12,0,80,55,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",41,11,"ICU",21,20,20,0,77,96,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",40,10,"ICU",12,15,12,3,97,84,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",39,10,"ICU",11,15,11,4,95,50,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",38,10,"ICU",20,18,18,0,81,70,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",37,10,"ICU",13,20,13,7,82,65,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",36,9,"ICU",15,5,5,0,83,64,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",35,9,"ICU",18,5,5,0,82,64,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",34,9,"ICU",10,7,7,0,72,53,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",33,9,"ICU",11,13,11,2,94,50,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",32,8,"ICU",11,15,11,4,84,51,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",31,8,"ICU",8,12,8,4,87,86,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",30,8,"ICU",8,7,7,0,62,65,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",29,8,"ICU",14,15,14,1,84,82,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",28,7,"ICU",12,8,8,0,86,59,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",27,7,"ICU",15,10,10,0,86,51,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",26,7,"ICU",14,8,8,0,98,63,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",25,7,"ICU",8,6,6,0,71,90,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",24,6,"ICU",9,9,9,0,91,73,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",23,6,"ICU",17,12,12,0,85,83,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",22,6,"ICU",9,6,6,0,92,82,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",21,6,"ICU",12,9,9,0,69,54,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",20,5,"ICU",10,14,10,4,85,65,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",19,5,"ICU",14,17,14,3,68,61,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",18,5,"ICU",12,9,9,0,63,55,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",17,5,"ICU",14,17,14,3,87,83,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",16,4,"ICU",18,15,15,0,98,78,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",15,4,"ICU",14,11,11,0,92,52,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",14,4,"ICU",10,16,10,6,92,54,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",13,4,"ICU",17,12,12,0,66,52,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",12,3,"ICU",16,13,13,0,79,94,"donation"
"STF-0196d344","Denise Jacobs","nurse","ICU",11,3,"ICU",14,17,14,3,61,50,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",10,3,"ICU",13,8,8,0,91,56,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",9,3,"ICU",11,20,11,9,97,73,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",8,2,"ICU",12,10,10,0,76,98,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",7,2,"ICU",21,47,21,26,72,83,"flu"
"STF-0196d344","Denise Jacobs","nurse","ICU",6,2,"ICU",14,12,12,0,87,51,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",5,2,"ICU",22,13,13,0,73,88,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",4,1,"ICU",20,21,20,1,64,85,"flu"
"STF-0196d344","Denise Jacobs","nurse","ICU",3,1,"ICU",20,21,20,1,82,89,"none"
"STF-0196d344","Denise Jacobs","nurse","ICU",2,1,"ICU",16,7,7,0,79,85,"donation"
"STF-0196d344","Denise Jacobs","nurse","ICU",1,1,"ICU",22,31,22,9,84,91,"flu"
"STF-1b299895","Christina Walters","nurse","ICU",52,12,"ICU",22,24,22,2,80,96,"none"
"STF-1b299895","Christina Walters","nurse","ICU",51,12,"ICU",18,15,15,0,87,80,"none"
"STF-1b299895","Christina Walters","nurse","ICU",50,12,"ICU",22,13,13,0,65,57,"none"
"STF-1b299895","Christina Walters","nurse","ICU",49,12,"ICU",16,22,16,6,83,64,"none"
"STF-1b299895","Christina Walters","nurse","ICU",48,12,"ICU",16,23,16,7,98,76,"none"
"STF-1b299895","Christina Walters","nurse","ICU",47,12,"ICU",13,16,13,3,76,82,"none"
"STF-1b299895","Christina Walters","nurse","ICU",46,12,"ICU",23,28,23,5,89,75,"flu"
"STF-1b299895","Christina Walters","nurse","ICU",45,12,"ICU",18,42,18,24,70,54,"flu"
"STF-1b299895","Christina Walters","nurse","ICU",44,11,"ICU",12,16,12,4,73,87,"none"
"STF-1b299895","Christina Walters","nurse","ICU",43,11,"ICU",18,12,12,0,89,87,"none"
"STF-1b299895","Christina Walters","nurse","ICU",42,11,"ICU",16,12,12,0,80,55,"none"
"STF-1b299895","Christina Walters","nurse","ICU",41,11,"ICU",21,20,20,0,77,96,"none"
"STF-1b299895","Christina Walters","nurse","ICU",40,10,"ICU",12,15,12,3,97,84,"none"
"STF-1b299895","Christina Walters","nurse","ICU",39,10,"ICU",11,15,11,4,95,50,"none"
"STF-1b299895","Christina Walters","nurse","ICU",38,10,"ICU",20,18,18,0,81,70,"none"
"STF-1b299895","Christina Walters","nurse","ICU",37,10,"ICU",13,20,13,7,82,65,"none"
"STF-1b299895","Christina Walters","nurse","ICU",36,9,"ICU",15,5,5,0,83,64,"none"
"STF-1b299895","Christina Walters","nurse","ICU",35,9,"ICU",18,5,5,0,82,64,"none"
"STF-1b299895","Christina Walters","nurse","ICU",34,9,"ICU",10,7,7,0,72,53,"none"
"STF-1b299895","Christina Walters","nurse","ICU",33,9,"ICU",11,13,11,2,94,50,"none"
"STF-1b299895","Christina Walters","nurse","ICU",32,8,"ICU",11,15,11,4,84,51,"none"
"STF-1b299895","Christina Walters","nurse","ICU",31,8,"ICU",8,12,8,4,87,86,"none"
"STF-1b299895","Christina Walters","nurse","ICU",30,8,"ICU",8,7,7,0,62,65,"none"
"STF-1b299895","Christina Walters","nurse","ICU",29,8,"ICU",14,15,14,1,84,82,"none"
"STF-1b299895","Christina Walters","nurse","ICU",28,7,"ICU",12,8,8,0,86,59,"none"
"STF-1b299895","Christina Walters","nurse","ICU",27,7,"ICU",15,10,10,0,86,51,"none"
"STF-1b299895","Christina Walters","nurse","ICU",26,7,"ICU",14,8,8,0,98,63,"none"
"STF-1b299895","Christina Walters","nurse","ICU",25,7,"ICU",8,6,6,0,71,90,"none"
"STF-1b299895","Christina Walters","nurse","ICU",24,6,"ICU",9,9,9,0,91,73,"none"
"STF-1b299895","Christina Walters","nurse","ICU",23,6,"ICU",17,12,12,0,85,83,"none"
"STF-1b299895","Christina Walters","nurse","ICU",22,6,"ICU",9,6,6,0,92,82,"none"
"STF-1b299895","Christina Walters","nurse","ICU",21,6,"ICU",12,9,9,0,69,54,"none"
"STF-1b299895","Christina Walters","nurse","ICU",20,5,"ICU",10,14,10,4,85,65,"none"
"STF-1b299895","Christina Walters","nurse","ICU",19,5,"ICU",14,17,14,3,68,61,"none"
"STF-1b299895","Christina Walters","nurse","ICU",18,5,"ICU",12,9,9,0,63,55,"none"
"STF-1b299895","Christina Walters","nurse","ICU",17,5,"ICU",14,17,14,3,87,83,"none"
"STF-1b299895","Christina Walters","nurse","ICU",16,4,"ICU",18,15,15,0,98,78,"none"
"STF-1b299895","Christina Walters","nurse","ICU",15,4,"ICU",14,11,11,0,92,52,"none"
"STF-1b299895","Christina Walters","nurse","ICU",14,4,"ICU",10,16,10,6,92,54,"none"
"STF-1b299895","Christina Walters","nurse","ICU",13,4,"ICU",17,12,12,0,66,52,"none"
"STF-1b299895","Christina Walters","nurse","ICU",12,3,"ICU",16,13,13,0,79,94,"donation"
"STF-1b299895","Christina Walters","nurse","ICU",11,3,"ICU",14,17,14,3,61,50,"none"
"STF-1b299895","Christina Walters","nurse","ICU",10,3,"ICU",13,8,8,0,91,56,"none"
"STF-1b299895","Christina Walters","nurse","ICU",9,3,"ICU",11,20,11,9,97,73,"none"
"STF-1b299895","Christina Walters","nurse","ICU",8,2,"ICU",12,10,10,0,76,98,"none"
"STF-1b299895","Christina Walters","nurse","ICU",7,2,"ICU",21,47,21,26,72,83,"flu"
"STF-1b299895","Christina Walters","nurse","ICU",6,2,"ICU",14,12,12,0,87,51,"none"
"STF-1b299895","Christina Walters","nurse","ICU",5,2,"ICU",22,13,13,0,73,88,"none"
"STF-1b299895","Christina Walters","nurse","ICU",4,1,"ICU",20,21,20,1,64,85,"flu"
"STF-1b299895","Christina Walters","nurse","ICU",3,1,"ICU",20,21,20,1,82,89,"none"
"STF-1b299895","Christina Walters","nurse","ICU",2,1,"ICU",16,7,7,0,79,85,"donation"
"STF-1b299895","Christina Walters","nurse","ICU",1,1,"ICU",22,31,22,9,84,91,"flu"
"STF-22fe9443","John Whitehead","nurse","ICU",52,12,"ICU",22,24,22,2,80,96,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",51,12,"ICU",18,15,15,0,87,80,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",50,12,"ICU",22,13,13,0,65,57,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",49,12,"ICU",16,22,16,6,83,64,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",48,12,"ICU",16,23,16,7,98,76,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",47,12,"ICU",13,16,13,3,76,82,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",46,12,"ICU",23,28,23,5,89,75,"flu"
"STF-22fe9443","John Whitehead","nurse","ICU",45,12,"ICU",18,42,18,24,70,54,"flu"
"STF-22fe9443","John Whitehead","nurse","ICU",44,11,"ICU",12,16,12,4,73,87,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",43,11,"ICU",18,12,12,0,89,87,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",42,11,"ICU",16,12,12,0,80,55,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",41,11,"ICU",21,20,20,0,77,96,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",40,10,"ICU",12,15,12,3,97,84,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",39,10,"ICU",11,15,11,4,95,50,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",38,10,"ICU",20,18,18,0,81,70,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",37,10,"ICU",13,20,13,7,82,65,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",36,9,"ICU",15,5,5,0,83,64,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",35,9,"ICU",18,5,5,0,82,64,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",34,9,"ICU",10,7,7,0,72,53,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",33,9,"ICU",11,13,11,2,94,50,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",32,8,"ICU",11,15,11,4,84,51,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",31,8,"ICU",8,12,8,4,87,86,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",30,8,"ICU",8,7,7,0,62,65,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",29,8,"ICU",14,15,14,1,84,82,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",28,7,"ICU",12,8,8,0,86,59,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",27,7,"ICU",15,10,10,0,86,51,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",26,7,"ICU",14,8,8,0,98,63,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",25,7,"ICU",8,6,6,0,71,90,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",24,6,"ICU",9,9,9,0,91,73,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",23,6,"ICU",17,12,12,0,85,83,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",22,6,"ICU",9,6,6,0,92,82,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",21,6,"ICU",12,9,9,0,69,54,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",20,5,"ICU",10,14,10,4,85,65,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",19,5,"ICU",14,17,14,3,68,61,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",18,5,"ICU",12,9,9,0,63,55,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",17,5,"ICU",14,17,14,3,87,83,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",16,4,"ICU",18,15,15,0,98,78,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",15,4,"ICU",14,11,11,0,92,52,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",14,4,"ICU",10,16,10,6,92,54,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",13,4,"ICU",17,12,12,0,66,52,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",12,3,"ICU",16,13,13,0,79,94,"donation"
"STF-22fe9443","John Whitehead","nurse","ICU",11,3,"ICU",14,17,14,3,61,50,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",10,3,"ICU",13,8,8,0,91,56,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",9,3,"ICU",11,20,11,9,97,73,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",8,2,"ICU",12,10,10,0,76,98,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",7,2,"ICU",21,47,21,26,72,83,"flu"
"STF-22fe9443","John Whitehead","nurse","ICU",6,2,"ICU",14,12,12,0,87,51,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",5,2,"ICU",22,13,13,0,73,88,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",4,1,"ICU",20,21,20,1,64,85,"flu"
"STF-22fe9443","John Whitehead","nurse","ICU",3,1,"ICU",20,21,20,1,82,89,"none"
"STF-22fe9443","John Whitehead","nurse","ICU",2,1,"ICU",16,7,7,0,79,85,"donation"
"STF-22fe9443","John Whitehead","nurse","ICU",1,1,"ICU",22,31,22,9,84,91,"flu"
"STF-e328da72","Anna Henderson","nurse","ICU",52,12,"ICU",22,24,22,2,80,96,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",51,12,"ICU",18,15,15,0,87,80,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",50,12,"ICU",22,13,13,0,65,57,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",49,12,"ICU",16,22,16,6,83,64,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",48,12,"ICU",16,23,16,7,98,76,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",47,12,"ICU",13,16,13,3,76,82,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",46,12,"ICU",23,28,23,5,89,75,"flu"
"STF-e328da72","Anna Henderson","nurse","ICU",45,12,"ICU",18,42,18,24,70,54,"flu"
"STF-e328da72","Anna Henderson","nurse","ICU",44,11,"ICU",12,16,12,4,73,87,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",43,11,"ICU",18,12,12,0,89,87,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",42,11,"ICU",16,12,12,0,80,55,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",41,11,"ICU",21,20,20,0,77,96,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",40,10,"ICU",12,15,12,3,97,84,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",39,10,"ICU",11,15,11,4,95,50,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",38,10,"ICU",20,18,18,0,81,70,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",37,10,"ICU",13,20,13,7,82,65,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",36,9,"ICU",15,5,5,0,83,64,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",35,9,"ICU",18,5,5,0,82,64,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",34,9,"ICU",10,7,7,0,72,53,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",33,9,"ICU",11,13,11,2,94,50,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",32,8,"ICU",11,15,11,4,84,51,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",31,8,"ICU",8,12,8,4,87,86,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",30,8,"ICU",8,7,7,0,62,65,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",29,8,"ICU",14,15,14,1,84,82,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",28,7,"ICU",12,8,8,0,86,59,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",27,7,"ICU",15,10,10,0,86,51,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",26,7,"ICU",14,8,8,0,98,63,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",25,7,"ICU",8,6,6,0,71,90,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",24,6,"ICU",9,9,9,0,91,73,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",23,6,"ICU",17,12,12,0,85,83,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",22,6,"ICU",9,6,6,0,92,82,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",21,6,"ICU",12,9,9,0,69,54,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",20,5,"ICU",10,14,10,4,85,65,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",19,5,"ICU",14,17,14,3,68,61,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",18,5,"ICU",12,9,9,0,63,55,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",17,5,"ICU",14,17,14,3,87,83,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",16,4,"ICU",18,15,15,0,98,78,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",15,4,"ICU",14,11,11,0,92,52,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",14,4,"ICU",10,16,10,6,92,54,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",13,4,"ICU",17,12,12,0,66,52,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",12,3,"ICU",16,13,13,0,79,94,"donation"
"STF-e328da72","Anna Henderson","nurse","ICU",11,3,"ICU",14,17,14,3,61,50,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",10,3,"ICU",13,8,8,0,91,56,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",9,3,"ICU",11,20,11,9,97,73,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",8,2,"ICU",12,10,10,0,76,98,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",7,2,"ICU",21,47,21,26,72,83,"flu"
"STF-e328da72","Anna Henderson","nurse","ICU",6,2,"ICU",14,12,12,0,87,51,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",5,2,"ICU",22,13,13,0,73,88,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",4,1,"ICU",20,21,20,1,64,85,"flu"
"STF-e328da72","Anna Henderson","nurse","ICU",3,1,"ICU",20,21,20,1,82,89,"none"
"STF-e328da72","Anna Henderson","nurse","ICU",2,1,"ICU",16,7,7,0,79,85,"donation"
"STF-e328da72","Anna Henderson","nurse","ICU",1,1,"ICU",22,31,22,9,84,91,"flu"
"STF-1881ede3","Aaron Wise","nurse","ICU",52,12,"ICU",22,24,22,2,80,96,"none"
"STF-1881ede3","Aaron Wise","nurse","ICU",51,12,"ICU",18,15,15,0,87,80,"none"
"STF-1881ede3","Aaron Wise","nurse","ICU",50,12,"ICU",22,13,13,0,65,57,"none"
"STF-1881ede3","Aaron Wise","nurse","ICU",49,12,"ICU",16,22,16,6,83,64,"none"
"STF-1881ede3","Aaron Wise","nurse","ICU",48,12,"ICU",16,23,16,7,98,76,"none"
"STF-1881ede3","Aaron Wise","nurse","ICU",47,12,"ICU",13,16,13,3,76,82,"none"
"STF-1881ede3","Aaron Wise","nurse","ICU",46,12,"ICU",23,28,23,5,89,75,"flu"
"STF-1881ede3","Aaron Wise","nurse","ICU",45,12,"ICU",18,42,18,24,70,54,"flu"
"STF-1881ede3","Aaron Wise","nurse","ICU",44,11,"ICU",12,16,12,4,73,87,"none"
"STF-1881ede3","Aaron Wise","nurse","ICU",43,11,"ICU",18,12,12,0,89,87,"none"
